date,middlePB,equalWeightAveragePB,close,quantileInAllHistoryMiddlePB,quantileInRecent10YearsMiddlePB,quantileInAllHistoryEqualWeightAveragePB,quantileInRecent10YearsEqualWeightAveragePB
2016-07-07,4.37,5.59,3016.85,0.80079,0.77106,0.81187,0.78381
2016-07-08,4.35,5.59,2988.09,0.79442,0.76376,0.81194,0.78389
2016-07-11,4.34,5.52,2994.92,0.79128,0.75997,0.7995,0.76942
2016-07-12,4.37,5.6,3049.38,0.801,0.77106,0.81458,0.78668
2016-07-13,4.4,5.6,3060.69,0.80714,0.77805,0.81464,0.78668
2016-07-14,4.43,5.63,3054.02,0.81328,0.78504,0.82149,0.79449
2016-07-15,4.39,5.62,3054.3,0.80514,0.77568,0.8187,0.79129
2016-07-18,4.37,5.59,3043.56,0.80021,0.76983,0.81092,0.78216
2016-07-19,4.38,5.62,3036.6,0.80243,0.7723,0.81883,0.7912
2016-07-20,4.4,5.63,3027.9,0.80713,0.77764,0.82175,0.79449
2016-07-21,4.41,5.63,3039.01,0.80862,0.77928,0.82181,0.79449
2016-07-22,4.36,5.57,3012.82,0.79409,0.76253,0.8062,0.7765
2016-07-25,4.38,5.58,3015.83,0.80199,0.77148,0.80698,0.77723
2016-07-26,4.45,5.65,3050.17,0.81773,0.78956,0.82449,0.79737
2016-07-27,4.22,5.38,2992.0,0.75231,0.71393,0.75979,0.72256
2016-07-28,4.21,5.35,2994.32,0.74956,0.71065,0.75169,0.71311
2016-07-29,4.15,5.32,2979.34,0.73293,0.69145,0.74395,0.70419
2016-08-01,4.08,5.22,2953.39,0.71881,0.67489,0.72023,0.67653
2016-08-02,4.12,5.27,2971.28,0.72743,0.68475,0.73134,0.68927
2016-08-03,4.14,5.31,2978.46,0.73037,0.68804,0.74139,0.70078
2016-08-04,4.18,5.35,2982.43,0.73899,0.6979,0.75213,0.71311
2016-08-05,4.15,5.3,2976.7,0.73305,0.69104,0.73731,0.69597
2016-08-08,4.2,5.35,3004.28,0.74521,0.70489,0.75231,0.71311
2016-08-09,4.27,5.39,3025.68,0.76516,0.72791,0.76233,0.72462
2016-08-10,4.24,5.39,3018.75,0.75851,0.7201,0.76241,0.72462
2016-08-11,4.17,5.3,3002.64,0.73591,0.69379,0.73662,0.69462
2016-08-12,4.22,5.36,3050.67,0.75266,0.71323,0.75549,0.71652
2016-08-15,4.31,5.5,3125.2,0.77719,0.74147,0.79207,0.75873
2016-08-16,4.33,5.55,3110.04,0.78506,0.75051,0.80489,0.77353
2016-08-17,4.36,5.59,3109.56,0.79469,0.76161,0.81097,0.78052
2016-08-18,4.34,5.58,3104.11,0.7891,0.75503,0.8075,0.77641
2016-08-19,4.35,5.59,3108.1,0.79236,0.75883,0.81111,0.78061
2016-08-22,4.29,5.49,3084.81,0.77016,0.73284,0.78819,0.7538
2016-08-23,4.3,5.5,3089.71,0.77271,0.73572,0.79109,0.75709
2016-08-24,4.32,5.53,3085.88,0.77951,0.74353,0.8,0.76737
2016-08-25,4.28,5.49,3068.33,0.76581,0.7275,0.78771,0.75298
2016-08-26,4.3,5.49,3070.31,0.7726,0.73541,0.78778,0.75308
2016-08-29,4.32,5.5,3070.03,0.77974,0.74353,0.79103,0.75668
2016-08-30,4.31,5.5,3074.68,0.77594,0.73901,0.79111,0.75668
2016-08-31,4.33,5.49,3085.49,0.78483,0.74928,0.7873,0.75216
2016-09-01,4.29,5.45,3063.31,0.76869,0.73037,0.77468,0.73736
2016-09-02,4.26,5.43,3067.35,0.76031,0.72062,0.77053,0.73254
2016-09-05,4.26,5.45,3072.1,0.76039,0.72051,0.77484,0.73736
2016-09-06,4.34,5.54,3090.71,0.78971,0.75462,0.80169,0.7686
2016-09-07,4.37,5.54,3091.93,0.80106,0.76778,0.80176,0.7686
2016-09-08,4.39,5.56,3095.95,0.80676,0.77435,0.80605,0.77353
2016-09-09,4.36,5.51,3078.86,0.79521,0.76089,0.79275,0.75801
2016-09-12,4.21,5.33,3021.98,0.74428,0.70119,0.74006,0.69626
2016-09-13,4.25,5.36,3023.51,0.75668,0.71558,0.75035,0.70818
2016-09-14,4.24,5.31,3002.85,0.75325,0.71147,0.73462,0.68968
2016-09-19,4.28,5.39,3026.05,0.76388,0.72357,0.75755,0.71617
2016-09-20,4.27,5.39,3023.0,0.7608,0.71987,0.75764,0.71617
2016-09-21,4.27,5.4,3025.87,0.76088,0.71987,0.76159,0.72069
2016-09-22,4.31,5.43,3042.31,0.77536,0.73673,0.76974,0.73015
2016-09-23,4.3,5.42,3033.9,0.77123,0.73191,0.76737,0.72738
2016-09-26,4.2,5.29,2980.43,0.73729,0.6919,0.72676,0.67956
2016-09-27,4.24,5.35,2998.17,0.7521,0.70917,0.74509,0.70095
2016-09-28,4.24,5.34,2987.86,0.75219,0.70917,0.73992,0.69478
2016-09-29,4.25,5.35,2998.48,0.75578,0.71329,0.74527,0.70095
2016-09-30,4.26,5.36,3004.7,0.75867,0.71669,0.74956,0.706
2016-10-10,4.37,5.49,3048.14,0.80182,0.76717,0.78746,0.75031
2016-10-11,4.38,5.51,3065.25,0.80469,0.77046,0.79384,0.75771
2016-10-12,4.39,5.52,3058.5,0.80791,0.77417,0.79706,0.76142
2016-10-13,4.38,5.53,3061.35,0.80448,0.77005,0.80098,0.76594
2016-10-14,4.37,5.51,3063.81,0.80105,0.76604,0.79336,0.75699
2016-10-17,4.33,5.47,3041.17,0.78364,0.74537,0.7812,0.74249
2016-10-18,4.39,5.54,3083.88,0.80818,0.77417,0.80294,0.768
2016-10-19,4.38,5.55,3084.72,0.8044,0.76964,0.80615,0.7717
2016-10-20,4.41,5.55,3084.46,0.81215,0.77869,0.80622,0.7717
2016-10-21,4.36,5.52,3090.94,0.79407,0.7574,0.79616,0.75987
2016-10-24,4.4,5.56,3128.25,0.81019,0.77622,0.80775,0.77334
2016-10-25,4.41,5.57,3131.94,0.81235,0.77869,0.80851,0.77417
2016-10-26,4.39,5.52,3116.31,0.80753,0.77293,0.79568,0.75895
2016-10-27,4.37,5.53,3112.35,0.79958,0.76347,0.79993,0.76388
2016-10-28,4.27,5.42,3104.27,0.75714,0.7134,0.76411,0.72163
2016-10-31,4.27,5.4,3100.49,0.75723,0.71329,0.75758,0.7137
2016-11-01,4.34,5.49,3122.44,0.78656,0.74784,0.78447,0.74537
2016-11-02,4.33,5.46,3102.73,0.78141,0.74167,0.77619,0.7355
2016-11-03,4.35,5.5,3128.94,0.79019,0.75195,0.78845,0.7499
2016-11-04,4.37,5.51,3125.32,0.8,0.76357,0.79165,0.7537
2016-11-07,4.33,5.51,3133.33,0.78095,0.74085,0.79172,0.7536
2016-11-08,4.37,5.56,3147.89,0.80014,0.76347,0.80813,0.77293
2016-11-09,4.33,5.54,3128.37,0.78075,0.74044,0.80229,0.76594
2016-11-10,4.41,5.64,3171.28,0.81313,0.77869,0.82737,0.79556
2016-11-11,4.42,5.66,3196.04,0.81632,0.78248,0.83125,0.80016
2016-11-14,4.42,5.68,3210.37,0.81638,0.78239,0.83478,0.8042
2016-11-15,4.45,5.71,3206.99,0.82235,0.78939,0.83796,0.8079
2016-11-16,4.46,5.7,3205.06,0.82345,0.79062,0.83628,0.80584
2016-11-17,4.44,5.67,3208.45,0.81865,0.78486,0.83183,0.80049
2016-11-18,4.4,5.67,3192.86,0.80901,0.77344,0.83189,0.80058
2016-11-21,4.41,5.69,3218.15,0.81185,0.77664,0.83541,0.80461
2016-11-22,4.45,5.75,3248.35,0.82231,0.78898,0.84725,0.81859
2016-11-23,4.44,5.71,3241.14,0.81856,0.78445,0.83795,0.80749
2016-11-24,4.4,5.67,3241.74,0.80824,0.77211,0.83108,0.79926
2016-11-25,4.42,5.67,3261.94,0.81522,0.78043,0.83114,0.79934
2016-11-28,4.42,5.65,3277.0,0.81529,0.78034,0.82567,0.79268
2016-11-29,4.37,5.58,3282.92,0.79668,0.75812,0.80705,0.77046
2016-11-30,4.38,5.57,3250.03,0.80055,0.76265,0.80539,0.76841
2016-12-01,4.39,5.6,3273.31,0.80477,0.76759,0.8141,0.77869
2016-12-02,4.31,5.48,3243.84,0.76615,0.72163,0.77547,0.73273
2016-12-05,4.28,5.43,3204.71,0.75414,0.70712,0.76036,0.71452
2016-12-06,4.31,5.44,3199.65,0.76631,0.72151,0.76355,0.71822
2016-12-07,4.35,5.49,3222.24,0.78571,0.74455,0.77916,0.73673
2016-12-08,4.32,5.46,3215.37,0.76992,0.72563,0.77027,0.72604
2016-12-09,4.31,5.41,3232.88,0.76586,0.72081,0.75276,0.70518
2016-12-12,4.08,5.12,3152.97,0.69735,0.63883,0.6777,0.61538
2016-12-13,4.08,5.12,3155.04,0.69745,0.63883,0.67781,0.61538
2016-12-14,4.06,5.11,3140.53,0.69239,0.63266,0.67585,0.61292
2016-12-15,4.1,5.17,3117.68,0.70179,0.64377,0.69043,0.63019
2016-12-16,4.14,5.22,3122.98,0.70947,0.65296,0.69914,0.64063
2016-12-19,4.13,5.21,3118.08,0.70785,0.65076,0.69752,0.63842
2016-12-20,4.14,5.22,3102.88,0.70967,0.65282,0.69935,0.64048
2016-12-21,4.18,5.28,3137.43,0.71905,0.66392,0.7132,0.65693
2016-12-22,4.18,5.28,3139.56,0.71915,0.66392,0.7133,0.65693
2016-12-23,4.11,5.2,3110.15,0.70309,0.64474,0.69553,0.63569
2016-12-26,4.11,5.21,3122.57,0.70319,0.64459,0.69701,0.63719
2016-12-27,4.13,5.23,3114.66,0.70742,0.64953,0.70055,0.6413
2016-12-28,4.12,5.2,3102.24,0.70512,0.64665,0.69516,0.63472
2016-12-29,4.08,5.17,3096.1,0.69526,0.63472,0.6884,0.62649
2016-12-30,4.08,5.17,3103.64,0.69537,0.63487,0.68851,0.62664
2017-01-03,4.13,5.22,3135.92,0.70782,0.64982,0.69925,0.63954
2017-01-04,4.2,5.29,3158.79,0.72643,0.67201,0.71615,0.65968
2017-01-05,4.19,5.29,3165.41,0.72276,0.66749,0.71624,0.65968
2017-01-06,4.16,5.23,3154.32,0.71394,0.65694,0.70058,0.64092
2017-01-09,4.18,5.25,3171.24,0.71952,0.66338,0.70685,0.64817
2017-01-10,4.15,5.23,3161.67,0.71208,0.65434,0.70045,0.64036
2017-01-11,4.12,5.16,3136.75,0.70397,0.64447,0.68344,0.61981
2017-01-12,4.08,5.12,3119.29,0.69381,0.63214,0.67362,0.60789
2017-01-13,3.99,5.0,3112.76,0.66553,0.59819,0.65014,0.5797
2017-01-16,3.81,4.77,3103.43,0.62393,0.54788,0.59658,0.515
2017-01-17,3.83,4.84,3108.77,0.62987,0.55487,0.60971,0.53062
2017-01-18,3.83,4.81,3113.01,0.63,0.55487,0.60403,0.52363
2017-01-19,3.82,4.78,3101.3,0.62739,0.55158,0.59836,0.51665
2017-01-20,3.88,4.87,3123.14,0.6422,0.56943,0.6183,0.54067
2017-01-23,3.92,4.92,3136.77,0.64983,0.5783,0.63174,0.55651
2017-01-24,3.9,4.89,3142.55,0.64517,0.57254,0.62368,0.54665
2017-01-25,3.91,4.91,3149.55,0.647,0.5746,0.62892,0.55282
2017-01-26,3.93,4.95,3159.17,0.65223,0.58076,0.63894,0.56473
2017-02-03,3.93,4.91,3140.17,0.65235,0.58007,0.62883,0.55167
2017-02-06,3.98,4.99,3156.98,0.66303,0.59267,0.64838,0.57496
2017-02-07,3.99,4.99,3153.09,0.66689,0.5972,0.6485,0.57496
2017-02-08,4.02,5.06,3166.98,0.67518,0.60708,0.66258,0.59185
2017-02-09,4.06,5.11,3183.18,0.68924,0.62397,0.67291,0.6042
2017-02-10,4.05,5.08,3196.7,0.68561,0.6196,0.66587,0.59572
2017-02-13,4.08,5.12,3216.84,0.69558,0.63138,0.67551,0.60708
2017-02-14,4.08,5.11,3217.93,0.69568,0.63138,0.6729,0.60379
2017-02-15,4.05,5.07,3212.99,0.68525,0.61862,0.66281,0.59143
2017-02-16,4.08,5.09,3229.62,0.69589,0.63138,0.66735,0.59679
2017-02-17,4.04,5.04,3202.08,0.68173,0.61424,0.65761,0.58501
2017-02-20,4.07,5.04,3239.96,0.69134,0.62593,0.65772,0.58519
2017-02-21,4.11,5.1,3253.33,0.70367,0.64089,0.6704,0.60058
2017-02-22,4.13,5.12,3261.22,0.7092,0.64762,0.67628,0.60773
2017-02-23,4.14,5.13,3251.38,0.71133,0.65023,0.67843,0.61036
2017-02-24,4.15,5.17,3253.43,0.71482,0.65448,0.69006,0.62449
2017-02-27,4.1,5.12,3228.66,0.69966,0.63584,0.67593,0.60707
2017-02-28,4.1,5.11,3241.73,0.69976,0.63584,0.67265,0.60296
2017-03-01,4.12,5.13,3246.93,0.70596,0.64324,0.67852,0.60995
2017-03-02,4.1,5.11,3230.03,0.69963,0.63543,0.67254,0.60255
2017-03-03,4.11,5.12,3218.31,0.70311,0.63969,0.67603,0.60682
2017-03-06,4.17,5.2,3233.87,0.71946,0.65927,0.69746,0.63255
2017-03-07,4.19,5.23,3242.41,0.72632,0.66749,0.70399,0.64036
2017-03-08,4.17,5.21,3240.66,0.71931,0.65886,0.69902,0.6342
2017-03-09,4.14,5.18,3216.75,0.71095,0.64858,0.69304,0.6268
2017-03-10,4.14,5.18,3212.76,0.71105,0.64873,0.69314,0.62695
2017-03-13,4.21,5.25,3237.02,0.73547,0.67818,0.71081,0.64817
2017-03-14,4.18,5.24,3239.33,0.72273,0.66256,0.70652,0.64283
2017-03-15,4.18,5.24,3241.76,0.72282,0.66256,0.70662,0.64283
2017-03-16,4.23,5.31,3268.94,0.74182,0.68557,0.72697,0.66749
2017-03-17,4.22,5.28,3237.45,0.73853,0.68159,0.71761,0.65612
2017-03-20,4.22,5.3,3250.81,0.73862,0.68146,0.72277,0.66215
2017-03-21,4.22,5.31,3261.61,0.73871,0.68146,0.72724,0.66749
2017-03-22,4.19,5.3,3245.22,0.72565,0.66543,0.72262,0.66173
2017-03-23,4.17,5.29,3248.55,0.71765,0.65557,0.71968,0.65804
2017-03-24,4.18,5.3,3269.45,0.72179,0.66064,0.7228,0.66187
2017-03-27,4.19,5.27,3266.96,0.72593,0.66543,0.71279,0.6494
2017-03-28,4.16,5.25,3252.95,0.7139,0.65064,0.70919,0.64488
2017-03-29,4.11,5.17,3241.31,0.69919,0.63255,0.68674,0.61734
2017-03-30,4.01,5.03,3210.24,0.66364,0.59022,0.65018,0.57296
2017-03-31,4.02,5.01,3222.51,0.66745,0.59491,0.64492,0.56656
2017-04-05,4.1,5.12,3270.31,0.69546,0.62773,0.67227,0.59893
2017-04-06,4.12,5.14,3281.0,0.70262,0.63677,0.67876,0.60716
2017-04-07,4.11,5.14,3286.62,0.69936,0.63281,0.67887,0.60732
2017-04-10,4.07,5.03,3269.39,0.68469,0.61621,0.64976,0.57302
2017-04-11,4.07,5.07,3288.97,0.68479,0.61662,0.6566,0.58124
2017-04-12,4.02,5.03,3273.83,0.66644,0.59605,0.64966,0.57343
2017-04-13,4.03,5.01,3275.96,0.67092,0.6014,0.64374,0.56726
2017-04-14,3.95,4.94,3246.07,0.64554,0.57072,0.62676,0.5477
2017-04-17,3.89,4.87,3222.17,0.63258,0.55656,0.60744,0.52489
2017-04-18,3.86,4.8,3196.71,0.62534,0.54875,0.59149,0.5072
2017-04-19,3.83,4.79,3170.69,0.61843,0.54052,0.58928,0.50473
2017-04-20,3.81,4.75,3172.1,0.61152,0.53229,0.58071,0.49527
2017-04-21,3.77,4.71,3173.15,0.60027,0.5185,0.57415,0.48808
2017-04-24,3.64,4.56,3129.53,0.56727,0.48087,0.54384,0.45372
2017-04-25,3.66,4.58,3134.57,0.57109,0.4854,0.54767,0.45825
2017-04-26,3.68,4.59,3140.85,0.57625,0.49198,0.55184,0.46277
2017-04-27,3.71,4.61,3152.19,0.58475,0.50103,0.55567,0.46771
2017-04-28,3.74,4.65,3154.66,0.59124,0.50905,0.56484,0.47862
2017-05-02,3.72,4.63,3143.71,0.58637,0.50329,0.55864,0.47163
2017-05-03,3.71,4.63,3135.35,0.5845,0.50103,0.55878,0.47185
2017-05-04,3.71,4.62,3127.37,0.58464,0.50123,0.55726,0.47001
2017-05-05,3.67,4.55,3103.04,0.57176,0.48706,0.54072,0.45092
2017-05-08,3.59,4.44,3078.61,0.55355,0.46653,0.51752,0.42341
2017-05-09,3.63,4.49,3080.53,0.56338,0.47762,0.52568,0.43285
2017-05-10,3.55,4.41,3052.79,0.54051,0.45133,0.5115,0.41684
2017-05-11,3.51,4.4,3061.5,0.52633,0.4345,0.50967,0.41478
2017-05-12,3.51,4.4,3083.51,0.52649,0.43473,0.50983,0.41502
2017-05-15,3.54,4.42,3090.23,0.53698,0.44764,0.51399,0.42012
2017-05-16,3.62,4.53,3112.96,0.56111,0.47639,0.5378,0.44887
2017-05-17,3.62,4.55,3104.44,0.56125,0.4768,0.54194,0.45421
2017-05-18,3.6,4.51,3090.14,0.55774,0.4731,0.53178,0.44189
2017-05-19,3.6,4.49,3090.63,0.55788,0.47332,0.52595,0.43473
2017-05-22,3.5,4.38,3075.68,0.52311,0.43203,0.50549,0.41109
2017-05-23,3.38,4.22,3061.95,0.49269,0.39754,0.47806,0.37988
2017-05-24,3.42,4.25,3064.08,0.50316,0.40986,0.48322,0.38645
2017-05-25,3.43,4.27,3107.83,0.50399,0.41109,0.48671,0.39055
2017-05-26,3.44,4.27,3110.06,0.50515,0.41215,0.48688,0.3908
2017-05-31,3.43,4.26,3117.18,0.50398,0.41184,0.4844,0.38882
2017-06-01,3.32,4.13,3102.62,0.47826,0.38101,0.46764,0.36909
2017-06-02,3.37,4.19,3105.54,0.49038,0.39606,0.47445,0.37716
2017-06-05,3.42,4.24,3091.66,0.50315,0.41143,0.48126,0.38553
2017-06-06,3.44,4.25,3102.13,0.50597,0.41471,0.48342,0.38841
2017-06-07,3.53,4.37,3140.32,0.53464,0.44842,0.50613,0.4143
2017-06-08,3.54,4.36,3150.33,0.5381,0.45294,0.50298,0.41102
2017-06-09,3.54,4.39,3158.4,0.53826,0.45316,0.50944,0.41865
2017-06-12,3.47,4.3,3139.88,0.51556,0.42622,0.49238,0.39951
2017-06-13,3.53,4.38,3153.74,0.53459,0.44924,0.50745,0.41677
2017-06-14,3.54,4.38,3130.67,0.53872,0.45458,0.50761,0.41718
2017-06-15,3.6,4.46,3132.49,0.56037,0.48089,0.52332,0.4365
2017-06-16,3.6,4.44,3123.17,0.56052,0.4811,0.51984,0.43221
2017-06-19,3.63,4.46,3144.37,0.56727,0.48911,0.52364,0.43732
2017-06-20,3.65,4.47,3140.01,0.57204,0.49486,0.52512,0.43896
2017-06-21,3.64,4.47,3156.21,0.56987,0.49281,0.52527,0.43938
2017-06-22,3.59,4.4,3147.45,0.55482,0.47554,0.5109,0.42252
2017-06-23,3.6,4.42,3157.87,0.56025,0.48192,0.51535,0.42769
2017-06-26,3.63,4.46,3185.44,0.56733,0.49034,0.52376,0.43855
2017-06-27,3.64,4.48,3191.2,0.57044,0.49445,0.52755,0.44307
2017-06-28,3.61,4.44,3173.2,0.56102,0.48376,0.51946,0.43362
2017-06-29,3.62,4.46,3188.06,0.5638,0.48705,0.5239,0.43938
2017-06-30,3.62,4.47,3192.43,0.56394,0.48726,0.52604,0.44166
2017-07-03,3.65,4.51,3195.91,0.57331,0.49856,0.53641,0.45458
2017-07-04,3.64,4.5,3182.8,0.57082,0.4961,0.53228,0.44965
2017-07-05,3.68,4.54,3207.13,0.58117,0.50884,0.54462,0.46527
2017-07-06,3.68,4.54,3212.44,0.5813,0.50925,0.54477,0.46568
2017-07-07,3.69,4.57,3217.96,0.5844,0.51233,0.55051,0.47288
2017-07-10,3.66,4.53,3212.63,0.575,0.50185,0.54211,0.4628
2017-07-11,3.62,4.45,3203.04,0.56297,0.48788,0.51924,0.43527
2017-07-12,3.59,4.47,3197.54,0.5526,0.47596,0.52531,0.44266
2017-07-13,3.62,4.44,3218.16,0.56326,0.4887,0.51791,0.43403
2017-07-14,3.59,4.4,3222.42,0.55256,0.47617,0.50854,0.42276
2017-07-17,3.37,4.16,3176.46,0.48571,0.39663,0.46568,0.37279
2017-07-18,3.4,4.17,3187.57,0.49409,0.40691,0.4675,0.37526
2017-07-19,3.43,4.22,3230.98,0.50016,0.4143,0.47358,0.38224
2017-07-20,3.45,4.23,3244.86,0.50558,0.42006,0.47539,0.38471
2017-07-21,3.48,4.22,3237.98,0.51525,0.4318,0.4736,0.3825
2017-07-24,3.49,4.27,3250.6,0.51836,0.43568,0.48426,0.39581
2017-07-25,3.49,4.26,3243.69,0.51852,0.43609,0.48148,0.39293
2017-07-26,3.48,4.25,3247.67,0.51507,0.43239,0.47969,0.39088
2017-07-27,3.55,4.32,3249.78,0.54012,0.46321,0.49329,0.40732
2017-07-28,3.53,4.31,3253.24,0.53176,0.45275,0.49083,0.40427
2017-07-31,3.54,4.33,3273.03,0.53617,0.45869,0.4946,0.40937
2017-08-01,3.53,4.31,3292.64,0.53174,0.45335,0.49084,0.40485
2017-08-02,3.51,4.27,3285.06,0.52339,0.44349,0.48413,0.39704
2017-08-03,3.53,4.3,3272.93,0.53205,0.45417,0.48954,0.40362
2017-08-04,3.5,4.27,3262.08,0.52043,0.44002,0.48415,0.39729
2017-08-07,3.53,4.31,3279.46,0.53235,0.45499,0.4915,0.40649
2017-08-08,3.55,4.32,3281.87,0.54133,0.4665,0.49428,0.41019
2017-08-09,3.56,4.33,3275.57,0.5454,0.47185,0.49575,0.41225
2017-08-10,3.52,4.27,3261.75,0.52661,0.44883,0.48384,0.39786
2017-08-11,3.46,4.21,3208.54,0.50653,0.42399,0.46834,0.37921
2017-08-14,3.55,4.3,3237.36,0.5416,0.46774,0.48972,0.40526
2017-08-15,3.58,4.32,3251.26,0.55153,0.48048,0.49478,0.41184
2017-08-16,3.6,4.36,3246.45,0.56146,0.4924,0.50277,0.42088
2017-08-17,3.62,4.4,3268.43,0.56682,0.49897,0.51239,0.4328
2017-08-18,3.59,4.38,3268.72,0.55556,0.48562,0.50766,0.42687
2017-08-21,3.62,4.4,3286.91,0.5671,0.49979,0.5127,0.43362
2017-08-22,3.61,4.38,3290.23,0.56268,0.49486,0.50765,0.42746
2017-08-23,3.6,4.35,3287.7,0.5612,0.49322,0.49967,0.41841
2017-08-24,3.57,4.32,3271.51,0.54832,0.47801,0.49398,0.41225
2017-08-25,3.59,4.37,3331.52,0.5553,0.48644,0.50586,0.42564
2017-08-28,3.65,4.46,3362.65,0.57756,0.51336,0.5278,0.45335
2017-08-29,3.62,4.43,3365.23,0.56762,0.50185,0.51951,0.44307
2017-08-30,3.63,4.44,3363.63,0.57134,0.50637,0.52291,0.4476
2017-08-31,3.64,4.47,3360.81,0.57505,0.5113,0.53086,0.45746
2017-09-01,3.65,4.49,3367.12,0.57811,0.51479,0.53524,0.46261
2017-09-04,3.67,4.51,3379.58,0.58247,0.52076,0.54188,0.47143
2017-09-05,3.69,4.52,3384.32,0.59007,0.5298,0.54495,0.47554
2017-09-06,3.7,4.54,3385.39,0.59215,0.53226,0.55094,0.48335
2017-09-07,3.69,4.54,3365.5,0.59001,0.53021,0.55109,0.48376
2017-09-08,3.7,4.54,3365.24,0.59241,0.53287,0.55123,0.48398
2017-09-11,3.72,4.59,3376.42,0.5987,0.5409,0.56402,0.49938
2017-09-12,3.71,4.55,3379.49,0.59657,0.53843,0.55347,0.48746
2017-09-13,3.72,4.58,3384.15,0.59896,0.54172,0.55977,0.49527
2017-09-14,3.73,4.57,3371.43,0.60136,0.54501,0.55699,0.4924
2017-09-15,3.72,4.55,3353.62,0.5989,0.54191,0.55325,0.48767
2017-09-18,3.74,4.58,3362.86,0.60421,0.54912,0.56019,0.49651
2017-09-19,3.72,4.58,3356.84,0.59884,0.54254,0.56034,0.49692
2017-09-20,3.74,4.63,3366.0,0.60446,0.54994,0.57277,0.51212
2017-09-21,3.7,4.58,3357.81,0.59101,0.5335,0.5603,0.49733
2017-09-22,3.71,4.56,3352.53,0.59567,0.53903,0.55462,0.49055
2017-09-25,3.65,4.52,3341.55,0.57544,0.51541,0.54281,0.47596
2017-09-26,3.65,4.52,3343.58,0.57558,0.51582,0.54296,0.47637
2017-09-27,3.67,4.56,3345.27,0.58024,0.52199,0.55505,0.49199
2017-09-28,3.65,4.56,3339.64,0.57553,0.51624,0.5552,0.4924
2017-09-29,3.7,4.59,3348.94,0.59148,0.53533,0.56567,0.50452
2017-10-09,3.73,4.63,3374.38,0.60226,0.54912,0.57387,0.51541
2017-10-10,3.76,4.69,3382.99,0.61174,0.56145,0.58691,0.53103
2017-10-11,3.75,4.67,3388.28,0.60767,0.55651,0.58221,0.5261
2017-10-12,3.74,4.65,3386.1,0.60522,0.55364,0.57976,0.52322
2017-10-13,3.76,4.68,3390.52,0.61211,0.56245,0.58344,0.52794
2017-10-16,3.68,4.57,3378.47,0.58357,0.52815,0.5562,0.49527
2017-10-17,3.68,4.57,3372.04,0.58371,0.52857,0.55634,0.49568
2017-10-18,3.64,4.52,3381.79,0.57,0.51171,0.54136,0.47678
2017-10-19,3.6,4.49,3370.17,0.55566,0.49445,0.53057,0.46321
2017-10-20,3.63,4.53,3378.65,0.5661,0.50698,0.54487,0.48151
2017-10-23,3.66,4.59,3380.7,0.57685,0.52076,0.56559,0.50719
2017-10-24,3.64,4.55,3388.25,0.57023,0.51295,0.55127,0.49034
2017-10-25,3.66,4.59,3396.9,0.57712,0.52158,0.56587,0.50801
2017-10-26,3.67,4.59,3407.57,0.57983,0.52528,0.56601,0.50843
2017-10-27,3.64,4.54,3416.81,0.57001,0.51315,0.54785,0.48644
2017-10-30,3.52,4.39,3390.34,0.51846,0.44965,0.50401,0.43198
2017-10-31,3.54,4.4,3393.34,0.52856,0.46239,0.50706,0.43609
2017-11-01,3.53,4.42,3395.91,0.5239,0.45664,0.51171,0.44184
2017-11-02,3.47,4.37,3383.31,0.50128,0.42869,0.49904,0.42622
2017-11-03,3.46,4.34,3371.74,0.49792,0.4244,0.49054,0.4166
2017-11-06,3.5,4.4,3388.17,0.51154,0.44184,0.50737,0.43732
2017-11-07,3.5,4.42,3413.57,0.51169,0.44225,0.51234,0.44349
2017-11-08,3.51,4.44,3415.46,0.51473,0.44636,0.51794,0.45088
2017-11-09,3.53,4.47,3427.79,0.52482,0.4591,0.5261,0.46116
2017-11-10,3.54,4.49,3432.67,0.52977,0.46549,0.53105,0.46713
2017-11-13,3.55,4.5,3447.84,0.53472,0.47226,0.53344,0.47061
2017-11-14,3.51,4.45,3429.55,0.5144,0.44677,0.51887,0.45294
2017-11-15,3.48,4.39,3402.52,0.504,0.43403,0.50304,0.43321
2017-11-16,3.48,4.36,3399.25,0.50416,0.43444,0.49425,0.42252
2017-11-17,3.33,4.18,3382.91,0.46405,0.38537,0.45574,0.37592
2017-11-20,3.34,4.21,3392.4,0.46645,0.38882,0.45911,0.38019
2017-11-21,3.34,4.2,3410.5,0.46662,0.38923,0.458,0.37896
2017-11-22,3.35,4.2,3430.46,0.46967,0.39334,0.45817,0.37937
2017-11-23,3.27,4.1,3351.92,0.45196,0.37156,0.44654,0.36539
2017-11-24,3.28,4.1,3353.82,0.45437,0.37469,0.44671,0.36565
2017-11-27,3.23,4.04,3322.23,0.44721,0.3658,0.43955,0.35676
2017-11-28,3.28,4.08,3333.66,0.45472,0.37567,0.44452,0.36334
2017-11-29,3.29,4.09,3337.86,0.45649,0.37813,0.44597,0.36539
2017-11-30,3.28,4.08,3317.19,0.45475,0.37608,0.44455,0.36375
2017-12-01,3.32,4.12,3317.62,0.46129,0.38373,0.44951,0.37017
2017-12-04,3.23,4.04,3309.62,0.44682,0.36621,0.43917,0.35717
2017-12-05,3.15,3.92,3303.68,0.43553,0.35265,0.42566,0.3432
2017-12-06,3.18,3.96,3293.96,0.43921,0.35758,0.43094,0.34977
